i,j,sim
92,121,0.3154184315732288
92,122,0.7305163412707711
92,123,0.41161078232592124
92,124,0.7305163412707711
92,125,0.7305163412707711
92,126,0.7305163412707711
92,127,0.6319897981714158
92,128,0.6319897981714158
92,129,0.7757419202603109
18,142,0.29857469928907865
18,143,0.26050633069177737
18,144,0.34477320782816206
18,145,0.3115345833191148
18,146,0.6013549872169227
18,147,0.34477320782816206
0,70,0.4454232750976407
63,79,0.8794552036970633
63,80,0.3489437514145852
63,81,0.3489437514145852
63,82,0.2878189236627107
63,83,0.7890463002391992
63,84,0.3489437514145852
63,85,0.8624619983498184
92,130,0.36502610087549026
92,131,0.7757419202603109
92,132,0.7305163412707711
92,133,1.0
92,134,0.43796701357986784
92,135,0.8165810364741855
92,136,0.7305163412707713
38,124,0.291096957653616
38,125,0.291096957653616
38,126,0.291096957653616
38,127,0.2553196894581425
38,128,0.2553196894581425
38,129,0.2878189236627107
38,130,0.7018971595874337
38,131,0.2878189236627107
38,132,0.291096957653616
38,133,0.3489437514145852
38,134,0.24836506676082837
38,135,0.4840189814159246
92,137,0.47221311241381747
92,138,0.5691260195057124
92,139,0.7305163412707711
92,140,0.9251971054459605
92,141,0.6501191670486208
92,142,0.6706331314795477
92,143,0.666877112968447
92,144,0.7757419202603109
92,145,0.6222316093668567
92,146,0.34451213644456335
92,147,0.7757419202603109
0,71,0.5239147199761489
0,72,0.6040526533798141
0,73,0.7204164324630686
0,74,0.6578680617094904
0,75,0.291096957653616
0,76,0.3428806621418379
0,77,0.4682382866887254
0,78,0.6373472504535883
0,79,0.46823828668872536
0,80,0.4454232750976407
0,81,0.4454232750976407
0,82,0.34920482279818393
0,83,0.5024031687234131
0,84,0.4454232750976407
0,85,0.29552857262363785
0,86,0.6515439010531443
0,87,0.6578680617094904
0,88,0.2630293384190696
0,89,0.6373472504535883
0,90,1.0
0,91,0.6136861297139864
0,92,0.4454232750976407
0,93,0.5751659884489091
0,94,0.291096957653616
0,95,0.4251910075477886
0,96,0.4495409547759659
0,97,0.6578680617094904
0,98,0.4454232750976407
0,99,0.46823828668872536
0,100,0.49302787193236647
0,101,0.3697187872291109
0,102,0.4251910075477886
0,103,0.4930278719323665
0,104,0.3018527332799839
0,105,0.34731227711185975
0,106,0.4726699016587473
0,107,0.5302388806324949
0,108,0.25859772344904774
0,109,0.4251910075477886
0,110,0.3536364377682058
0,111,0.48859625696234465
0,112,0.4454232750976407
0,113,0.2553196894581425
0,114,0.567456339487982
0,115,0.3018527332799839
0,116,0.4454232750976407
0,117,0.34920482279818393
0,118,0.34920482279818393
0,119,0.615295316816886
0,120,0.6389681622070277
0,121,0.4726699016587472
0,122,0.6578680617094904
0,123,0.614701695901535
0,124,0.6578680617094904
0,125,0.6578680617094904
0,126,0.6578680617094904
0,127,0.3018527332799839
0,128,0.3018527332799839
0,129,0.34920482279818393
0,130,0.3018527332799839
0,131,0.34920482279818393
0,132,0.6578680617094904
0,133,0.4454232750976407
0,134,0.48974983794146126
0,135,0.3697187872291109
0,136,0.3536364377682058
0,137,0.6534295999144935
0,138,0.5296241858241986
0,139,0.7311183598010966
0,140,0.44570497197871556
0,141,0.2878189236627107
0,142,0.3018527332799839
0,143,0.2630293384190696
0,144,0.34920482279818393
0,145,0.29552857262363785
0,146,0.8116778762721151
0,147,0.34920482279818393
0,148,0.4251910075477886
0,149,0.6578680617094904
0,150,0.4454232750976407
0,151,0.46380667171870354
0,152,0.5233000251678525
0,153,0.5814901491052552
0,154,0.34920482279818393
0,155,0.34920482279818393
0,156,0.8602205531833351
0,157,0.8193875252330423
0,158,0.4454232750976407
0,159,0.4454232750976407
0,160,0.5814901491052552
0,161,0.2630293384190696
0,162,0.4638066717187035
0,163,0.291096957653616
0,164,0.3536364377682058
0,165,0.4454232750976407
1,2,0.501862861319426
1,3,0.4903009237119486
1,4,0.3892472734577673
1,5,0.5932151265985228
1,6,0.6396800307219438
1,7,0.24836506676082837
1,8,0.5503831158847208
1,9,0.433607710930096
1,10,0.45207313551739114
1,11,0.2801092747017836
1,12,0.45207313551739114
1,13,0.24951864773994498
1,14,0.3677357222050315
1,15,0.6396800307219438
38,136,0.6748296136379703
38,137,0.3018527332799839
38,138,0.28338730869268886
38,139,0.291096957653616
38,140,0.34920482279818393
38,141,0.2450870327699231
38,142,0.7018971595874337
18,148,0.4188668468914426
18,149,0.6534364467394685
18,150,0.43909911444129457
18,151,0.4612836639914113
18,152,0.5188684101978306
38,143,0.3326995896607041
38,144,0.2878189236627107
38,145,0.6065253337957262
38,146,0.2450870327699231
38,147,0.2878189236627107
38,148,0.33517101318091075
38,149,0.291096957653616
38,150,0.3489437514145852
38,151,0.5963887845504849
38,152,0.6583469303696683
38,153,0.3526399494444199
38,154,0.2878189236627107
38,155,0.2878189236627107
38,156,0.28904239789112224
38,157,0.556700563861614
38,158,0.3489437514145852
38,159,0.3489437514145852
38,160,0.7018971595874337
38,161,0.8131077949324196
38,162,0.4982162298498234
38,163,0.6323307141977256
38,164,0.5023466201824613
38,165,0.3489437514145852
39,40,0.6176091241905367
63,86,0.36795373891802907
63,87,0.291096957653616
63,88,0.3326995896607041
63,89,0.291096957653616
63,90,0.291096957653616
63,91,0.2553196894581425
18,153,0.57821211511435
92,148,0.9436328471193234
92,149,0.7305163412707711
92,150,1.0
92,151,0.3027701102605367
92,152,0.4195827368321765
92,153,0.36502610087549026
92,154,0.7757419202603109
92,155,0.7757419202603109
92,156,0.3552679120709312
92,157,0.3552679120709312
92,158,1.0
92,159,1.0
92,160,0.36502610087549026
92,161,0.4808865532231096
92,162,0.3027701102605367
92,163,0.5437949858700838
92,164,0.7305163412707711
92,165,1.0
93,94,0.39864117523858633
93,95,0.6161685200941094
93,96,0.49020792197954965
93,97,0.8140280763607859
93,98,0.570681869720971
93,99,0.43930829808774646
93,100,0.4560970227577764
93,101,0.5280224665563916
93,102,0.6161685200941094
93,103,0.4560970227577764
93,104,0.25859772344904774
93,105,0.3646329249348274
39,41,0.2508880744881206
39,42,0.2450870327699231
39,43,0.2508880744881206
39,44,0.31438013931984043
39,45,0.24761004049721533
39,46,0.3489437514145852
39,47,0.5828245825245473
39,48,0.2553196894581425
39,49,0.29109695765361604
39,50,0.5770585341352333
39,51,0.5412812659397599
39,52,0.2833873086926889
39,53,0.29109695765361604
39,54,0.2651182805078098
18,154,0.34477320782816206
1,16,0.42634480389033336
1,17,0.25279668173085024
1,18,0.28454088967180546
1,19,0.4121493800554613
1,20,0.42310157200850734
1,21,0.3083168120801124
1,22,0.45207313551739114
1,23,0.5193787715687154
1,24,0.6499049791476255
1,25,0.4903009237119486
1,26,0.42310157200850734
1,27,0.4903009237119486
1,28,0.4903009237119486
1,29,0.22186479401736586
1,30,0.7174542013502784
1,31,0.8194337976436692
18,155,0.34477320782816206
18,156,0.4897498379414612
18,157,0.4897498379414612
18,158,0.43909911444129457
18,159,0.43909911444129457
18,160,0.57821211511435
18,161,0.28231338310545184
18,162,0.4612836639914113
18,163,0.2878189236627108
18,164,0.34920482279818393
18,165,0.43909911444129457
19,20,0.5359796281674656
63,92,0.3489437514145852
63,93,0.2508880744881206
63,94,0.3429322463489235
63,95,0.33517101318091075
63,96,0.3034931488020608
63,97,0.291096957653616
63,98,0.3489437514145852
63,99,0.8208764412591875
63,100,0.8624619983498184
63,101,0.4840189814159245
63,102,0.33517101318091075
63,103,0.5877324124490886
63,104,0.4074940461856481
63,105,0.5783929675545254
1,32,0.2878189236627107
1,33,0.3115948460710176
1,34,0.45053770331562115
1,35,0.6734935687525522
1,36,0.4903009237119486
1,37,0.42634480389033336
1,38,0.42634480389033336
1,39,0.3678154989640135
1,40,0.5751381429152547
1,41,0.24836506676082837
1,42,0.3321683896756602
1,43,0.36330410723500955
1,44,0.7218858163203002
1,45,0.2450870327699231
1,46,0.4903009237119486
1,47,0.6396800307219438
1,48,0.25279668173085024
1,49,0.44131735989102316
1,50,0.3832187353294623
1,51,0.24836506676082837
1,52,0.3892472734577673
1,53,0.3889834497589424
1,54,0.2392859910517256
1,55,0.40887134606455605
1,56,0.5271119059911963
1,57,0.8194337976436692
1,58,0.40771776508543944
1,59,0.5491685478414429
1,60,0.41416098846239413
1,61,0.22514282800827118
1,62,0.5378676816175643
1,63,0.42634480389033336
1,64,0.42634480389033336
1,65,0.7395108432005248
19,21,0.5659833054330818
19,22,0.3170401238763737
63,106,0.5711197065962775
63,107,0.2674609533890915
63,108,0.876177169706158
63,109,0.33517101318091075
19,23,0.5522689488915922
19,24,0.2858711652588641
19,25,0.37135026153183637
19,26,0.3062843482500058
19,27,0.37135026153183637
19,28,0.37135026153183637
19,29,0.38509698726210784
19,30,0.3220967461296855
19,31,0.3888670073807542
19,32,0.5037836475587345
19,33,0.5692613394239872
19,34,0.38257397953481564
19,35,0.47012295761940964
19,36,0.37135026153183637
19,37,0.6142349827566533
19,38,0.6142349827566533
19,39,0.5299469473597563
19,40,0.6219446317175804
19,41,0.46380667171870354
19,42,0.458005630000506
19,43,0.46380667171870354
19,44,0.5394469583302901
19,45,0.25859772344904774
19,46,0.37135026153183637
93,106,0.5659753605031734
93,107,0.27073898737999674
93,108,0.22638970085716353
93,109,0.6161685200941094
93,110,0.5172666909300238
93,111,0.45281898876687116
93,112,0.570681869720971
93,113,0.31674909175380594
93,114,0.688386468908309
93,115,0.467485322751702
93,116,0.570681869720971
93,117,0.5452638426044819
93,118,0.5452638426044819
93,119,0.4367852903604542
93,120,0.31981888445772044
93,121,0.4425863320786517
93,122,0.8140280763607859
93,123,0.2891781471459126
93,124,0.8140280763607859
93,125,0.8140280763607859
