i,j,sim
17,24,0.39567771315316136
9,52,0.49973797732160924
40,44,0.2585155276821637
26,33,0.6074925042214124
3,49,0.4756688978024327
17,25,0.41931362417944046
9,53,0.5416308118719266
40,45,0.23121624736847474
26,34,0.5984741509984293
3,50,0.5031107344252208
17,26,0.5615861773331814
10,11,0.4194685456741575
10,12,0.5712805965169884
26,35,0.6777553526664144
3,51,0.8290362889220115
17,27,0.5218531882486219
40,46,0.25781834212904176
10,13,0.4568708111813621
26,36,0.7862627118620322
3,52,0.6093451093727282
17,28,0.6128843312418628
40,47,0.26682433305329106
40,48,0.2758329778416611
26,37,0.4791557275807508
3,53,0.657056843595848
17,29,0.7174859631866043
10,14,0.4332820330142377
10,15,0.49733050501340237
26,38,0.6865664507427236
4,5,0.4337981733125718
17,30,0.6856540519907579
40,49,0.7024097144238632
10,16,0.4778224998144138
26,39,0.5563472710341094
4,6,0.46380266095883727
17,31,0.47627698804592156
40,50,0.2596791621907422
10,17,0.509152485477388
26,40,0.23823317932318933
4,7,0.7710167329587106
17,32,0.5105096417364758
40,51,0.3256236957517351
10,18,0.45635494277503247
26,41,0.6904773911482551
4,8,0.6041565358229684
17,33,0.39313467915561934
40,52,0.27492288977438417
10,19,0.41179856930696035
26,42,0.6587233057951731
4,9,0.4486021038781466
17,34,0.6569819159551875
40,53,0.3586608914491204
10,20,0.38230011418927046
26,43,0.7784768592793248
4,10,0.48753692276820854
17,35,0.5501329687326908
41,42,0.6672610998113228
10,21,0.34953528211844787
26,44,0.6762684706361077
4,11,0.5518266216996489
17,36,0.45381876468328775
41,43,0.5010710961637652
10,22,0.4778224998144138
26,45,0.3985987922952249
4,12,0.4905248830510231
17,37,0.5404954839430633
41,44,0.8939536926451301
10,23,0.3281868686454966
26,46,0.6766761658760363
4,13,0.5354860208465584
17,38,0.45984421880955495
41,45,0.4741871968707183
10,24,0.29831777620604893
26,47,0.6169617116912508
4,14,0.6221436483872107
17,39,0.6969399559273696
41,46,0.908543147067482
10,25,0.5065721024368103
26,48,0.7796460743899682
4,15,0.6253323054217252
17,40,0.43591946862341535
41,47,0.4150569102867868
10,26,0.5007146429026754
26,49,0.4401687167203241
