i,j,sim
12,42,0.09640593580384733
12,43,0.08507282190038022
12,44,0.09040083476667365
12,45,0.09343751279105278
12,46,0.09040083476667365
3,35,0.09034186997618646
3,36,0.09052427795774545
3,37,0.07522320880641625
3,38,0.14197170218267932
3,39,0.07839937293918887
3,40,0.08367631003737264
3,41,0.0825112528632223
3,42,0.08286315944469791
3,43,0.07522320880641625
3,44,0.07918893167264165
3,45,0.08165118783105786
3,46,0.07918893167264165
3,47,0.09966003109178814
3,48,0.07468978962893005
3,49,0.08980845079870027
4,5,0.9059931642485096
4,6,0.7100488845501461
4,7,0.958575088530196
4,8,1.0
4,9,0.9059931642485096
4,10,1.0
4,11,1.0
4,12,1.0
4,13,0.9059931642485096
4,14,1.0
4,15,0.7655174806233216
4,16,0.5655450819344512
4,17,1.0
4,18,0.46661932013868973
4,19,0.3594889274498923
6,17,0.7100488845501461
6,18,0.6401760960196676
6,19,0.2328782118338052
6,20,0.3360834342897327
6,21,0.7100488845501461
6,22,0.7100488845501461
6,23,0.7100488845501461
6,24,0.08365926713632321
6,25,0.07953908016931527
6,26,0.07766650287909427
6,27,0.06714021129045847
6,28,0.06714021129045847
6,29,0.0757024269359637
6,30,0.0757024269359637
6,31,0.07813383244823274
12,47,0.08382357556384887
12,48,0.08435699474133505
12,49,0.10421750945345243
13,14,0.9059931642485096
13,15,0.7217337962442159
13,16,0.5311745247928564
13,17,0.9059931642485096
13,18,0.545922373957602
13,19,0.45436235674931663
13,20,0.41990219182017907
13,21,0.9059931642485096
13,22,0.9059931642485096
13,23,0.9059931642485096
13,24,0.09569343759566115
20,29,0.15368786626591346
20,30,0.15368786626591346
20,31,0.09974565515105409
20,32,0.09868424106842945
20,33,0.11569598932406094
20,34,0.11798998559431534
20,35,0.12590603337394696
20,36,0.11127933544983715
20,37,0.09885604333247694
20,38,0.12075177572740245
20,39,0.11264499620242037
20,40,0.1133139296356656
20,41,0.10617432383081449
20,42,0.1350935432965284
20,43,0.09885604333247695
20,44,0.12114948535375647
20,45,0.12970404729892906
20,46,0.11922600267295477
20,47,0.10606503344542978
20,48,0.09780840086005235
20,49,0.12485839090152234
21,22,1.0
6,32,0.07175363299740384
4,20,0.44886861643137044
4,21,1.0
4,22,1.0
21,23,1.0
21,24,0.10204277182979737
21,25,0.08320898046823416
21,26,0.09310657171706666
21,27,0.07851998609924268
21,28,0.07851998609924268
21,29,0.09082216611224264
29,41,0.3810772667801846
29,42,0.3950086340455857
6,33,0.24902786106956315
6,34,0.11354751603510459
6,35,0.08554015146951871
6,36,0.08568741699599494
6,37,0.07180815654910992
6,38,0.1405036238669162
6,39,0.07475587923727779
4,23,1.0
4,24,0.10204277182979737
13,25,0.07893279211667506
13,26,0.0878634334484257
13,27,0.07468978962893007
29,43,0.44716855659590493
29,44,0.3743191433663807
29,45,0.4751316651156384
29,46,0.39699422716943145
13,28,0.07468978962893005
13,29,0.08561388304392631
13,30,0.08561388304392631
6,40,0.07954738721228977
6,41,0.07850174225643339
6,42,0.07838452319690804
6,43,0.07180815654910992
6,44,0.07537174189884341
6,45,0.07772019343492304
4,25,0.08320898046823416
4,26,0.09310657171706666
4,27,0.07851998609924268
4,28,0.07851998609924268
4,29,0.09082216611224264
4,30,0.09082216611224264
4,31,0.09382239887611182
4,32,0.08497158983694975
4,33,0.10408902124350243
4,34,0.10708344325776309
4,35,0.10493333661249761
4,36,0.10522831867111018
4,37,0.08507282190038024
4,38,0.08320898046823416
4,39,0.0890926236396551
4,40,0.09599713649976688
4,41,0.09452950918966385
4,42,0.09640593580384733
4,43,0.08507282190038022
29,47,0.432271125513641
29,48,0.38391092632886203
29,49,0.513032125035551
30,31,0.4736061158684106
30,32,0.6769906375135867
30,33,0.3498606531501741
30,34,0.35008888549964456
30,35,0.5668922092443549
30,36,0.3809665419830953
30,37,0.6232086085087096
30,38,0.2530363876489454
13,31,0.08847802854404041
13,32,0.0804669600407859
13,33,0.09745604696437675
13,34,0.09996173692484275
13,35,0.09817187412342193
13,36,0.09840159439680239
13,37,0.08054813595891441
13,38,0.07893279211667506
13,39,0.08420972921485881
13,40,0.09034186997618646
13,41,0.0890374223254561
